folder,file,genre,game,label key
Football,inverted_11.png,Football / Soccer,FIFA 06,0
Football,crop_tl_inverted_11.png,Football / Soccer,FIFA 06,0
Football,crop_tr_inverted_11.png,Football / Soccer,FIFA 06,0
Football,crop_bl_inverted_11.png,Football / Soccer,FIFA 06,0
Football,crop_br_inverted_11.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_inverted_11.png,Football / Soccer,FIFA 06,0
Football,jittered_1_11.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_1_11.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_1_11.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_1_11.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_1_11.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_1_11.png,Football / Soccer,FIFA 06,0
Football,jittered_2_11.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_2_11.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_2_11.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_2_11.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_2_11.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_2_11.png,Football / Soccer,FIFA 06,0
Football,jittered_3_11.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_3_11.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_3_11.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_3_11.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_3_11.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_3_11.png,Football / Soccer,FIFA 06,0
Football,jittered_4_11.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_4_11.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_4_11.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_4_11.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_4_11.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_4_11.png,Football / Soccer,FIFA 06,0
Football,crop_tl_12.png,Football / Soccer,FIFA 06,0
Football,crop_tr_12.png,Football / Soccer,FIFA 06,0
Football,crop_bl_12.png,Football / Soccer,FIFA 06,0
Football,crop_br_12.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_12.png,Football / Soccer,FIFA 06,0
Football,inverted_12.png,Football / Soccer,FIFA 06,0
Football,crop_tl_inverted_12.png,Football / Soccer,FIFA 06,0
Football,crop_tr_inverted_12.png,Football / Soccer,FIFA 06,0
Football,crop_bl_inverted_12.png,Football / Soccer,FIFA 06,0
Football,crop_br_inverted_12.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_inverted_12.png,Football / Soccer,FIFA 06,0
Football,jittered_1_12.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_1_12.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_1_12.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_1_12.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_1_12.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_1_12.png,Football / Soccer,FIFA 06,0
Football,jittered_2_12.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_2_12.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_2_12.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_2_12.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_2_12.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_2_12.png,Football / Soccer,FIFA 06,0
Football,jittered_3_12.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_3_12.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_3_12.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_3_12.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_3_12.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_3_12.png,Football / Soccer,FIFA 06,0
Football,jittered_4_12.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_4_12.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_4_12.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_4_12.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_4_12.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_4_12.png,Football / Soccer,FIFA 06,0
Football,crop_tl_13.png,Football / Soccer,FIFA 06,0
Football,crop_tr_13.png,Football / Soccer,FIFA 06,0
Football,crop_bl_13.png,Football / Soccer,FIFA 06,0
Football,crop_br_13.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_13.png,Football / Soccer,FIFA 06,0
Football,inverted_13.png,Football / Soccer,FIFA 06,0
Football,crop_tl_inverted_13.png,Football / Soccer,FIFA 06,0
Football,crop_tr_inverted_13.png,Football / Soccer,FIFA 06,0
Football,crop_bl_inverted_13.png,Football / Soccer,FIFA 06,0
Football,crop_br_inverted_13.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_inverted_13.png,Football / Soccer,FIFA 06,0
Football,jittered_1_13.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_1_13.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_1_13.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_1_13.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_1_13.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_1_13.png,Football / Soccer,FIFA 06,0
Football,jittered_2_13.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_2_13.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_2_13.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_2_13.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_2_13.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_2_13.png,Football / Soccer,FIFA 06,0
Football,jittered_3_13.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_3_13.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_3_13.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_3_13.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_3_13.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_3_13.png,Football / Soccer,FIFA 06,0
Football,jittered_4_13.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_4_13.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_4_13.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_4_13.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_4_13.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_4_13.png,Football / Soccer,FIFA 06,0
Football,crop_tl_14.png,Football / Soccer,FIFA 06,0
Football,crop_tr_14.png,Football / Soccer,FIFA 06,0
Football,crop_bl_14.png,Football / Soccer,FIFA 06,0
Football,crop_br_14.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_14.png,Football / Soccer,FIFA 06,0
Football,inverted_14.png,Football / Soccer,FIFA 06,0
Football,crop_tl_inverted_14.png,Football / Soccer,FIFA 06,0
Football,crop_tr_inverted_14.png,Football / Soccer,FIFA 06,0
Football,crop_bl_inverted_14.png,Football / Soccer,FIFA 06,0
Football,crop_br_inverted_14.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_inverted_14.png,Football / Soccer,FIFA 06,0
Football,jittered_1_14.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_1_14.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_1_14.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_1_14.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_1_14.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_1_14.png,Football / Soccer,FIFA 06,0
Football,jittered_2_14.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_2_14.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_2_14.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_2_14.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_2_14.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_2_14.png,Football / Soccer,FIFA 06,0
Football,jittered_3_14.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_3_14.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_3_14.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_3_14.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_3_14.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_3_14.png,Football / Soccer,FIFA 06,0
Football,jittered_4_14.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_4_14.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_4_14.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_4_14.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_4_14.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_4_14.png,Football / Soccer,FIFA 06,0
Football,crop_tl_15.png,Football / Soccer,FIFA 06,0
Football,crop_tr_15.png,Football / Soccer,FIFA 06,0
Football,crop_bl_15.png,Football / Soccer,FIFA 06,0
Football,crop_br_15.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_15.png,Football / Soccer,FIFA 06,0
Football,inverted_15.png,Football / Soccer,FIFA 06,0
Football,crop_tl_inverted_15.png,Football / Soccer,FIFA 06,0
Football,crop_tr_inverted_15.png,Football / Soccer,FIFA 06,0
Football,crop_bl_inverted_15.png,Football / Soccer,FIFA 06,0
Football,crop_br_inverted_15.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_inverted_15.png,Football / Soccer,FIFA 06,0
Football,jittered_1_15.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_1_15.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_1_15.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_1_15.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_1_15.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_1_15.png,Football / Soccer,FIFA 06,0
Football,jittered_2_15.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_2_15.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_2_15.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_2_15.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_2_15.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_2_15.png,Football / Soccer,FIFA 06,0
Football,jittered_3_15.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_3_15.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_3_15.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_3_15.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_3_15.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_3_15.png,Football / Soccer,FIFA 06,0
Football,jittered_4_15.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_4_15.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_4_15.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_4_15.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_4_15.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_4_15.png,Football / Soccer,FIFA 06,0
Football,crop_tl_16.png,Football / Soccer,FIFA 06,0
Football,crop_tr_16.png,Football / Soccer,FIFA 06,0
Football,crop_bl_16.png,Football / Soccer,FIFA 06,0
Football,crop_br_16.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_16.png,Football / Soccer,FIFA 06,0
Football,inverted_16.png,Football / Soccer,FIFA 06,0
Football,crop_tl_inverted_16.png,Football / Soccer,FIFA 06,0
Football,crop_tr_inverted_16.png,Football / Soccer,FIFA 06,0
Football,crop_bl_inverted_16.png,Football / Soccer,FIFA 06,0
Football,crop_br_inverted_16.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_inverted_16.png,Football / Soccer,FIFA 06,0
Football,jittered_1_16.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_1_16.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_1_16.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_1_16.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_1_16.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_1_16.png,Football / Soccer,FIFA 06,0
Football,jittered_2_16.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_2_16.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_2_16.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_2_16.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_2_16.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_2_16.png,Football / Soccer,FIFA 06,0
Football,jittered_3_16.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_3_16.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_3_16.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_3_16.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_3_16.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_3_16.png,Football / Soccer,FIFA 06,0
Football,jittered_4_16.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_4_16.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_4_16.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_4_16.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_4_16.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_4_16.png,Football / Soccer,FIFA 06,0
Football,crop_tl_17.png,Football / Soccer,FIFA 06,0
Football,crop_tr_17.png,Football / Soccer,FIFA 06,0
Football,crop_bl_17.png,Football / Soccer,FIFA 06,0
Football,crop_br_17.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_17.png,Football / Soccer,FIFA 06,0
Football,inverted_17.png,Football / Soccer,FIFA 06,0
Football,crop_tl_inverted_17.png,Football / Soccer,FIFA 06,0
Football,crop_tr_inverted_17.png,Football / Soccer,FIFA 06,0
Football,crop_bl_inverted_17.png,Football / Soccer,FIFA 06,0
Football,crop_br_inverted_17.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_inverted_17.png,Football / Soccer,FIFA 06,0
Football,jittered_1_17.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_1_17.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_1_17.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_1_17.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_1_17.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_1_17.png,Football / Soccer,FIFA 06,0
Football,jittered_2_17.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_2_17.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_2_17.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_2_17.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_2_17.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_2_17.png,Football / Soccer,FIFA 06,0
Football,jittered_3_17.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_3_17.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_3_17.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_3_17.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_3_17.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_3_17.png,Football / Soccer,FIFA 06,0
Football,jittered_4_17.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_4_17.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_4_17.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_4_17.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_4_17.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_4_17.png,Football / Soccer,FIFA 06,0
Football,crop_tl_18.png,Football / Soccer,FIFA 06,0
Football,crop_tr_18.png,Football / Soccer,FIFA 06,0
Football,crop_bl_18.png,Football / Soccer,FIFA 06,0
Football,crop_br_18.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_18.png,Football / Soccer,FIFA 06,0
Football,inverted_18.png,Football / Soccer,FIFA 06,0
Football,crop_tl_inverted_18.png,Football / Soccer,FIFA 06,0
Football,crop_tr_inverted_18.png,Football / Soccer,FIFA 06,0
Football,crop_bl_inverted_18.png,Football / Soccer,FIFA 06,0
Football,crop_br_inverted_18.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_inverted_18.png,Football / Soccer,FIFA 06,0
Football,jittered_1_18.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_1_18.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_1_18.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_1_18.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_1_18.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_1_18.png,Football / Soccer,FIFA 06,0
Football,jittered_2_18.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_2_18.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_2_18.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_2_18.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_2_18.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_2_18.png,Football / Soccer,FIFA 06,0
Football,jittered_3_18.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_3_18.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_3_18.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_3_18.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_3_18.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_3_18.png,Football / Soccer,FIFA 06,0
Football,jittered_4_18.png,Football / Soccer,FIFA 06,0
Football,crop_tl_jittered_4_18.png,Football / Soccer,FIFA 06,0
Football,crop_tr_jittered_4_18.png,Football / Soccer,FIFA 06,0
Football,crop_bl_jittered_4_18.png,Football / Soccer,FIFA 06,0
Football,crop_br_jittered_4_18.png,Football / Soccer,FIFA 06,0
Football,crop_cntr_jittered_4_18.png,Football / Soccer,FIFA 06,0
FPS,crop_tl_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_1.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_2.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_3.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_4.png,First-Person Shooter,Call of Duty Black Ops,1
